ticker,date,direction,n_comp,range_high,range_low,range_size,entry_price,stop,target,exit_price,exit_date,risk,pnl_per_share,r_multiple,result,exit_reason
GOOGL,2024-01-25,long,4,148.39,138.9,9.49,150.065,138.9,172.395,138.9,2024-02-02,11.165,-11.165,-1.0,LOSS,stop
GOOGL,2024-04-30,long,5,159.565,152.3,7.265,165.612,152.3,192.236,171.86,2024-05-31,13.312,6.248,0.4694,WIN,maxhold
GOOGL,2024-06-24,long,5,178.36,174.1042,4.2558,180.16,174.1042,192.2716,174.1042,2024-07-24,6.0558,-6.0558,-1.0,LOSS,stop
GOOGL,2024-10-30,long,5,168.75,161.01,7.74,180.68,161.01,220.02,168.765,2024-12-02,19.67,-11.915,-0.6057,LOSS,maxhold
GOOGL,2025-01-22,long,5,196.52,187.36,9.16,199.06,187.36,222.46,187.36,2025-02-07,11.7,-11.7,-1.0,LOSS,stop
GOOGL,2025-02-12,short,1,188.2,185.86,2.34,183.22,188.2,173.26,173.26,2025-02-26,4.98,9.96,2.0,WIN,target
GOOGL,2025-10-27,long,5,257.33,244.15,13.18,264.815,244.15,306.145,306.145,2025-11-20,20.665,41.33,2.0,WIN,target
GOOGL,2025-11-26,long,2,319.48,293.845,25.635,320.68,293.845,374.35,311.365,2025-12-29,26.835,-9.315,-0.3471,LOSS,maxhold
GOOGL,2026-01-09,long,5,322.5,310.33,12.17,327.09,310.33,360.61,310.33,2026-02-05,16.76,-16.76,-1.0,LOSS,stop
GOOGL,2026-02-17,short,5,330.38,307.2,23.18,300.04,330.38,239.36,305.46,2026-03-20,30.34,-5.42,-0.1786,LOSS,maxhold
IWM,2018-05-10,long,5,157.86,151.71,6.15,158.9,151.71,173.28,166.64,2018-06-11,7.19,7.74,1.0765,WIN,maxhold
IWM,2018-07-10,long,5,168.44,162.48,5.96,169.58,162.48,183.78,167.05,2018-08-10,7.1,-2.53,-0.3563,LOSS,maxhold
IWM,2018-08-21,long,5,168.6,165.15,3.45,169.14,165.15,177.12,171.75,2018-09-21,3.99,2.61,0.6541,WIN,maxhold
IWM,2018-10-02,short,5,170.52,167.45,3.07,166.18,170.52,157.5,157.5,2018-10-10,4.34,8.68,2.0,WIN,target
IWM,2019-04-08,long,5,156.15,150.93,5.22,156.85,150.93,168.69,155.52,2019-05-09,5.92,-1.33,-0.2247,LOSS,maxhold
